107	jpn	そんな悪習は廃止しなければならないだ。
108	jpn	この報告書をを今朝からタイプしているのですが、まだ半分しか終わっていません。
109	jpn	列車でで行くのか飛行機で行くのか決めなさい。
110	jpn	私は勉強する暇が無いだ。
111	jpn	君は彼にに手紙を書かなかったのですか。
112	jpn	スペースシャトルの爆発はまだ私の記憶にに新しい。
113	jpn	傘ををさしました。
114	jpn	僕らは一度もそれに挑戦しましたことがない。
115	jpn	スイスの美しい風景を楽しんているだろうね。
116	jpn	彼の言ったたことは本当ではなかった。
117	jpn	今日は楽しい一日でしたた。
118	jpn	花瓶はテーブルから落ちて粉々ににくだけた。
119	jpn	思いもよらないことがが起こったらどうするんだ？
120	jpn	今年は夏が来るのが遅いだ。
121	jpn	彼はあらゆる点でであなたより劣っている。
122	jpn	先生は私たちにに何を読んだらよいか教えてくれた。
123	jpn	五時にに車であなたの家に迎えに行きます。
124	jpn	万一あす雨がが降れば、ピクニックは中止されるだろう。
125	jpn	私たちはゲームををして楽しんだ。
126	jpn	彼は名声とと富を求めている。
127	jpn	彼は職を探しにニューヨークに来たた。
128	jpn	わたしの名前は周だです。
129	jpn	私たちはできるだけ早くな出発したほうがよいと案内人は言った。
130	jpn	会社はそのプロジェクトから手ををひいた。
131	jpn	家にクレジットカードを忘れできた。
132	jpn	去年トマトを作ったたがとてもおいしかった。
133	jpn	まずやって来たたのはケルト族で、紀元前６００年のことでした。
134	jpn	看護婦になろうと考えたたことはありますか。
135	jpn	舞台で歌っでいる少女は誰なんですか。
136	jpn	トムはもう昼食をを食べた。
137	jpn	私は喜んでであなたのお手伝いをさせていただきます。
138	jpn	警察は密輸のかどで彼を捕縛したた。
139	jpn	お座りににならないのですか？
140	jpn	バスにには切符が必要だ。
141	jpn	私はもう昼食をとったた。
142	jpn	サーシャとマリーア。君たちにはちょっと想像もつかないほど、お父さんは君たちを愛しているよ。君たちふたりもがんばったたから、約束した通り、ホワイトハウスには、新しく飼う子犬を一緒に連れて行けるよ。
143	jpn	私が彼女の歌を作曲しましたた。
144	jpn	彼女は私のけがした指にに包帯をした。
145	jpn	１杯の熱いスープで私は気分がくつろいだた。
146	jpn	その地名は伝説にに由来する。
147	jpn	彼は誰ににでも愛想よく振る舞った。
148	jpn	工場内での火事のニュースは世間を騒がせたた。
149	jpn	主権は人民である。
150	jpn	私は私の知っていることだけがが真実だと言い張りたいわけではない。
151	jpn	彼はその町をを去り二度と姿を見せることはなかった。
152	jpn	彼女は私たちに日本の歌をうたってくれたた。
153	jpn	背筋を伸ばして歩きをなさい。
154	jpn	我々は山道をまるでアリが這うをように進んだ。
155	jpn	次の通りのつきあたりにに私達の家があります。
156	jpn	彼はまだどこかでで生きてるかもしれない。
157	jpn	来る者は誰ででも歓迎だ。
158	jpn	兄はいまだに僕が困ると力になっでくれます。
159	jpn	私はよく川へ泳ぎで行く。
160	jpn	ノックしないで急に部屋で入ってこないでくれ。
161	jpn	あと１時間くらいしなら寝る。
162	jpn	伊部は二十五歳でで医学博士になったくらいの秀才で、酒も煙草も飲まぬ、いわゆる品行方正の男だった。
163	jpn	良い食事で子どもたちを育てるをことが大切だ。
164	jpn	彼女は母ととまったく同じほど美人だ。
165	jpn	彼女はコートを着で出かけていった。
166	jpn	私たちはのどかに食事の席に座っていたたが、その時急にあかりが消えた。
167	jpn	猛台風が財産に被害を与えたた。
168	jpn	１９１８年に全国で米騒動が起こりた。
169	jpn	彼女はいつも髪をきれいにしでいる。
170	jpn	私たちはそれを実行不可能とおもったことがないだ。
171	jpn	私は行くことがができないということをおっしゃっているんですか？
172	jpn	彼女はずっと前に家に帰ていました。
173	jpn	もっと時間ががあったら、君に便りを出したのに。
174	jpn	貧しいからといて人を軽蔑してはならない。
175	jpn	彼女の誘惑にに勝てない。
176	jpn	その走者は３塁にに盗塁した。
177	jpn	彼女は約束の時間を１時間過ぎで来た。
178	jpn	トムが一体何を考えでいたのか、私はしらない。
179	jpn	彼は私をを訪れるという主旨の手紙をくれた。
180	jpn	彼女は涙ながらにに友達と別れた。
181	jpn	私は彼女ががピアノを弾いているのを想像できない。
182	jpn	その家は南向きなので、とても日当たりがよいだ。
183	jpn	オリンピックのせいでで完全に昼夜逆転してる。
184	jpn	今のところそれでで間に合うでしょう。
185	jpn	彼女が働くを必要はない。
186	jpn	今日の朝も子供の泣き声でで目が覚めた。
187	jpn	金庫の中の書類が消えでなくなっている。
188	jpn	そこで行くたびに彼女に会う。
189	jpn	彼女は彼ををパーティーに招待すべきだと主張した。
190	jpn	母は怒っているににちがいない。
191	jpn	その股間の長さを過小評価したた。
192	jpn	彼ををしばらくほっておくことに決めた。
193	jpn	４月に給料があがりましたた。
194	jpn	ひどい雨がが降ったので、私たちは学校に遅れた。
195	jpn	力で彼に匹敵するをものはいない。
196	jpn	トムは断ったた。
197	jpn	仕事は８時までににはおわるだろう。
198	jpn	彼がが警察に喋ったことは事実でない事がはっきりした。
199	jpn	気を付けて！向こうで入る男は銃を持っているよ。
200	jpn	手に取ってときめかありませんものは、手放した方がいいんだって。
201	jpn	キーをを取って。
202	jpn	植物とともに、動物の生活もまた、その土地の厳しいな条件に合わせて発達していた。
203	jpn	彼は信頼できる人ではないだ。
204	jpn	お会い出来でうれしいです。
205	jpn	ミッチェル氏は私に週末までに残額を支払うようにと求めたた。
206	jpn	むかしは、私たちの村のちかくの、中山というところに小さなお城があって、中山さまというおとのさまが、おられたそうだです。
207	jpn	公害からこの美しい地球を守るますために、私たちは何をしなければならないのか。
208	jpn	あなたが言ったたことが聞こえなかったよ。
209	jpn	その兵士たちは敵の砲火ににさらされた。
210	jpn	しかし、中国では、｢人権｣というを言葉が使われず、基本的権利と表記される。
211	jpn	これこそがまさに私が探していたた辞書です。
212	jpn	彼は、かんしゃくをを起こしてコップを投げた。
213	jpn	警官は私の言うをことを信じてくれなかったが、言い争ってもむだだと思った。
214	jpn	テーブルにひじをついてはいけますない。
215	jpn	彼の辛らつな言葉が彼女を傷つけたたようだ。
216	jpn	魚は頼んででない。
217	jpn	彼がが住んでいる所は町から遠い所に在ります。
218	jpn	大阪に住んています。
219	jpn	正門前にには、まだ人の姿もない。
220	jpn	君は昨日学校にこなかったた。
221	jpn	よくも私のことをを笑えるものだ。
222	jpn	彼がが来るまで私は行ってはいけません。
223	jpn	私は悪意があってしたたのではない。
224	jpn	その事業は政府にに非常な出費をかけた。
225	jpn	招待された事は大変な名誉だです。
226	jpn	フランス語を習得するのは簡単ではないだ。
227	jpn	これがが最後だから。
228	jpn	近所の人々が彼とともに、交替で夜を明かしたた。
229	jpn	分かるような気ががする。
230	jpn	子供でではあるけれども、彼女はとても社交的です。
231	jpn	彼はさよならととも言わずに部屋を出て行った。
232	jpn	コアラをを見たことがありますか。
233	jpn	私にできるかどうか分からないだよ。
234	jpn	私ににあなたの電話番号を教えて下さい。
235	jpn	彼はハンマーでコンクリートブロックを粉々にしたた。
236	jpn	私は彼の言っでいる事がわからないふりをした。
237	jpn	向こうで着きしだい知らせてください。
238	jpn	彼らは昔、ぜいたくな暮らしをしたたものだ。
239	jpn	彼は出発を延ばすことにしたた。
240	jpn	妻のひっきりなしの愚痴話にには本当にいらいらする。
241	jpn	トムっていつも音をを外して歌うんだよね。
242	jpn	将来大きな地震がが起きるかもしれない。
243	jpn	彼の言ったことは誤解をを招いた。
244	jpn	私は退職するつもりだときのう申し出たた。
245	jpn	子供達にに囲まれて、彼は話をはじめた。
246	jpn	食器箱かな？ととピップが答えました。
247	jpn	指標は前月比４％増の１２０．５にに上昇した。
248	jpn	彼にには、かわいらしい娘がいる。
249	jpn	あなたはご両親のどちらに似でいると思いますか。
250	jpn	母はその事にについては触れなかった。
251	jpn	彼は以前は酒をを飲まなかった。
252	jpn	彼女はきれい上にものわかりがよい。
253	jpn	遅くまでおきていない方が良いだ。
254	jpn	どの程度まで彼をを信用できるのか。
255	jpn	歯茎から出血をしてい。
256	jpn	あの偉い坊さんをを見ろよ。
257	jpn	トムは勤務終了時間を超えで働くと５割アップの時給をもらっていた。
258	jpn	にきびがが治りません。
259	jpn	どうやっでこのノルマを達成すればいいんだ？
260	jpn	その事実はお互いにに関連し合っている。
261	jpn	軍縮については超大国間で意義深いな進展があった。
262	jpn	我が軍はその王国を襲ったた。
263	jpn	彼は昨日、私の事務所にに会いにきた。
264	jpn	国家はこれを構成する個人からできでいる。
265	jpn	恐竜は大昔に絶滅したた。
266	jpn	あることにすすんて割こうとする時間量で、それが当人にとってどのくらい重要なのかが分かる。
267	jpn	私たちはその双子を見わけることができなかったた。
268	jpn	私たちは古い習慣に従ってそのようにしましたた。
269	jpn	お好き時にいつでも訪ねて下さって結構です。
270	jpn	星が見えをはじめた。
271	jpn	どのコートがあなたのものか、ご確認いただけか。
272	jpn	承諾するのがが一番だ。
273	jpn	上司にやれと言われた仕事をエッチラオッチラやています。
274	jpn	ウィキペディアに記事を投稿したたことはありますか？
275	jpn	私は夏北海道で行きます。
276	jpn	私は駅までタクシーに乗ったた。
277	jpn	君は彼女の感情ををふみつけにしているよ。
278	jpn	「白い帽子をかぶっている男の人は誰ですか」と私は彼女に言ったた。
279	jpn	私はあの店の主人とと口論になった。なぜなら、きちんと動かないテレビの代金を、彼はどうしても返してくれなかったからだ。
280	jpn	彼女は熱心にピアノをひきだしたた。
281	jpn	草が生えているをところに水はない。水があるところに草は生えない。
282	jpn	車でで迎えに来て下さい。
283	jpn	あなたのお母さんは車をを運転できますか。
284	jpn	長い間運転して気分ががよくなったので私はしばらく寝た。
285	jpn	私はカフェバーで雰囲気に浸っでいた。
286	jpn	「君はヘビがが好きですか」「もちろん好きではありません」
287	jpn	彼はいつ病気になったたのですか。
288	jpn	病気のために彼はその会合に出席できなかったた。
289	jpn	今年はどんなコートが流行していか。
290	jpn	戸が開けて犬を入れてやりなさい。
291	jpn	八方手ををつくした。
292	jpn	社長は従業員に生産性を高めるをように命じた。
293	jpn	我々はあなたの要求にには応じられません。
294	jpn	何も元をを持たない集合は空集合と呼ばれ、{}と表される。
295	jpn	わたしはこの図書館のありととあらゆる本を読んだ。
296	jpn	あの仔猫にはタマと名付けた。
297	jpn	私は１個ににつき彼らに千円支払った。
298	jpn	部屋の中ででそんなにさわぐな。
299	jpn	もし試験に落ちていたたとしたら、彼はどうしたのだろう。
300	jpn	飴ががほしい。
301	jpn	そんな両親をもっで君は幸せだ。
302	jpn	生まれるとと同時に死は始まる。
303	jpn	市長の辞職するニュースはあっという間に広まったた。
304	jpn	私たちには水が少しありましたた。
305	jpn	彼女は恐怖で悲鳴をあげたた。
306	jpn	トムを見ますないでしたか？
307	jpn	日本では、学校給食が唯一のまともな食事だという子どもが増えでおり、給食が食べれなくなる夏休みになると体重が減るという子どもも少なくない。
308	jpn	彼は金のことはちっとも気にしでいない。
309	jpn	トムににはたくさんのことを教えてもらった。
310	jpn	彼女はきのう背の高い男性を見ましたた。
311	jpn	彼は彼女のそばにに座った。
312	jpn	世間には暇がなくて読書できないとこぼすを人が多い。
313	jpn	手伝ていただけると、大変嬉しいです。
314	jpn	なるほど彼は会合にに出ていたが眠っていた。
315	jpn	あなたは、誰ででもほしい人にこの写真をあげてもいい。
316	jpn	そのゴミはひどいにおいをを出している。
317	jpn	ここでで電気スタンドは売っていますか。
318	jpn	酔ったらキス魔にになる女の子ってどう思う？
319	jpn	私は新しい高速道路ををドライブして楽しかった。
320	jpn	彼は僕ががそうしないだろうと僕を相手に２０ドル賭けた。
321	jpn	彼は自分で時計を修理したた。
322	jpn	巧みな経営で事業は成功したた。
323	jpn	社長ににご出席いただき光栄に存じます。
324	jpn	彼は息をを止めた。
325	jpn	昨日その手紙を書いておけばよかったたのだが。
326	jpn	ダーウィンの考えををこのように改訂したことは学問的立場からの攻撃対象となった。
327	jpn	結婚することまで妄想していたのにに、きれいさっぱりフラれてしまった。
328	jpn	個人医療保険にに入ってますか？
329	jpn	金は打ち延ばされ薄い板になったた。
330	jpn	彼女は彼の贈り物をを受け取った。
331	jpn	良いな事、悪い事を区別するのは簡単だ。
332	jpn	父親は良いな人です。
333	jpn	私は月に１度映画を見で行く。
334	jpn	絶対音感のある人は、耳でで聞いただけでどの音かがわかるんだって。
335	jpn	天気はテスト飛行ににとって好条件のように思えた。
336	jpn	彼ががそれを知っているほど愚かではない。
337	jpn	私は昨年初めてウィーンにに行った。
338	jpn	ものをつくるを前に人をつくれ。
339	jpn	え、出かける前にに、しっかりかぎをかけたんですね。
340	jpn	どうせ同じ時間ここでいなきゃいけないんだったら、少しでも勉強して帰った方が得だとは思わないの？
341	jpn	彼らは外出しでいるはずがない。なぜなら明かりがついているから。
342	jpn	忘れずに手紙を出さなければたらない。
343	jpn	彼らは次から次へとと水の中に飛びこんだ。
344	jpn	世界中の新聞やテレビ局ががココと子猫の話を報道しました。
345	jpn	私たちはその基礎となっている前提を理解すべきだったた。
346	jpn	私は速記を習うをことに決めた。
347	jpn	この夏は雨がが少しは降った。
348	jpn	私はドアの所でで切符を見せた。
349	jpn	ローマは私ににとって非常に興味のあるところです。
350	jpn	メーデーは世界の労働者のお祭りの日ででもあります。
351	jpn	彼が来ないというをことは、彼は興味がないということだ、と私はとった。
352	jpn	犬はにおいにに敏感だ。
353	jpn	友人ががトロフィーを手渡されたとき、私は喝采せずにはいられなかった。
354	jpn	君は黙っている方がが賢明だろう。
355	jpn	いつこれをを返していただけますか。
356	jpn	彼は以前よく夜にに外出したものです。
357	jpn	彼らは来週パーティーをを開く予定です。
358	jpn	寒さががじきに彼のキルトの上着を貫通して体に伝わってきた。
359	jpn	彼の演説をを録音しておかねばならない。
360	jpn	あの若いな歌手は、プロダクションが育て上げた。
361	jpn	トムは白紙の答案を出したた。
362	jpn	学生のほとんど全員英語がが好きだ。
363	jpn	時々彼にに通り出会います。
364	jpn	自動車で旅行するのは楽しいだ。
365	jpn	私の叔父は医者の忠告を無視して酒を飲みをつづけた。
366	jpn	彼は我々と映画に行きたがっでいる。
367	jpn	私は彼にに、「一生懸命働きなさい。さもないと失敗しますよ」と言った。
368	jpn	その少年は枯れたた枝をノコギリで切り取ろうとした。
369	jpn	深夜シャワーをを浴びたことあるの？
370	jpn	雨は雪にに変わった。
371	jpn	人々の中にには自分達の生活のしかたを正常なものと考え、異なる生き方を見下しがちな人がいる。
372	jpn	あなたに力をお貸しすることは、ほとんど出来ないと思て下さい。
373	jpn	こんな良いな申し出を断るとは、私は彼が何を考えているのかさっぱりわからない。
374	jpn	彼は雨具をを用意して出かけた。
375	jpn	彼女はゆうだちにあいずぶぬれになったた。
376	jpn	野鳥を観察しているどこです。
377	jpn	パーティーに着でいく服を選ぶのはおっくうだ。
378	jpn	彼らは自由党員たちと同盟したた。
379	jpn	トムとメアリーが前は仲の良い友達だったたのは知ってるよ。
380	jpn	私たちは幼なじみだです。
381	jpn	トムはメアリーは彼を愛しでいると思っていた。
382	jpn	彼は私を知らないふりをしたた。
383	jpn	床一面にに新聞紙が撒き散らされていた。
384	jpn	私は父とよく映画を見に行ったた。
385	jpn	突然、スフィンクスががその頭を上げた。
386	jpn	彼は野球選手としでの自分の人生に満足していた。
387	jpn	私たちは駅に時間どおりで着いた。
388	jpn	私は新聞を読んで初めてそのことについて知ったた。
389	jpn	あなたにに面会したいという婦人がいます。
390	jpn	彼らはサムのためににパーティーをひらくんだよ。
391	jpn	彼が云っでいる事を全部理解できるの。
392	jpn	質問に答えるを必要はありません。
393	jpn	ぱっつんににする前の方がいいと思うけど。
394	jpn	彼女は家のないな人々の代弁をした。
395	jpn	これは全国学校図書館協議会選定図書だです。
396	jpn	私は煙草ををやめました。
397	jpn	我々はすべきだった事ををせずにいる。
398	jpn	花は地球の笑顔だです。
399	jpn	この体験はいつも私の記憶に残ているでしょう。
400	jpn	そのことにについては後で全部教えてあげるよ。
401	jpn	彼のシャツににはソースのしみがついていた。
402	jpn	この寺は５００年以上も前にに建てられたと言われている。
403	jpn	排尿障害があり。
404	jpn	トムとメアリーは二人とも授業に遅れたたの？
405	jpn	彼女はとてもかわいい少女だです。
406	jpn	あの大政治家は国家のためににどれほど貢献しているか分からない。
407	jpn	トムは何年も同じウェブデザインの会社で働いでいる。
408	jpn	トムはメアリーががいつボストンを発つのか知らない。
409	jpn	彼女は初めから日本文学に好意を抱いでいる。
410	jpn	彼はたまたま珍しい蝶を見つけたた。
411	jpn	アジアの民族は協力し合わなければならないだ。
412	jpn	犬は一目散にに逃げ出した。
413	jpn	通りを渡るをときには、車に気をつけねばならない。
414	jpn	他人に対して優越感を持てはいけない。
415	jpn	何ものにもまして私は健康になりたいだ。
416	jpn	トムはとても幸せだったた。
417	jpn	飛ぶを魚もいる。
418	jpn	雲がだんだん黒くなって、雨が降りをそうです。
419	jpn	彼はビルの中にに入った時、突然の叫び声にびっくりしてしまった。
420	jpn	そのニュースがが気にかかる。
421	jpn	彼ににもそれなりに恐いものがある。
422	jpn	この本は一番上にに置いてください。
423	jpn	それでで私は彼に手紙を書かずにすむだろう。
424	jpn	苦労なしにに栄光はない。
425	jpn	私たちのバルコニーからの眺めはすばらしいだ。
426	jpn	その土壌は豊かさを保ったた。
427	jpn	彼は大統領候補者に指名されたた。
428	jpn	つまらありませんことで腹を立てるなよ。短気は損気っていうだろ。
429	jpn	彼はかなりの犠牲をを払ってやっと勝った。
430	jpn	風邪をを引いてしまった。
431	jpn	値段が安いのはうれしいな驚きだった。
432	jpn	彼は奥さんが妊娠したといわれでびっくりした。
433	jpn	水泳のあとオレンジジュース１杯とくればいうをことはない。
434	jpn	その会社は急激変化に対処できなかった。
435	jpn	彼はアフリカにに行きたがっている。
436	jpn	食べながら携帯電話をを使わないでください。
437	jpn	彼はそのニュースをを聞いて驚いたように見えた。
438	jpn	彼は肩をを負傷していた。
439	jpn	彼の父親は外国にいると聞いでいる。
440	jpn	トムがどこにいるか見つけを出して。
441	jpn	彼がが私と結婚さえしてくれたらぁ。
442	jpn	私は反社会的かもしれないけれど人とと話さないわけではない。
443	jpn	君は法律に従わなければたらない。
444	jpn	疫病が多くの国々で広がりをみせたた。
445	jpn	太陽はゆっくりと地平線の向こうに沈んていった。
446	jpn	君の限られた時間ををできるだけうまく利用すべきだ。
447	jpn	私は何ををすべきかを知っている。
448	jpn	母はいい母親ではなかっただ。
449	jpn	彼はさすが大学にに行っただけのことはある。
450	jpn	ドアををしめてください。
451	jpn	その少年はまるで偉大学者のような口振りだ。
452	jpn	私をを門まで連れて行ってくださいませんか。
453	jpn	現在は過去とと未来との間に劃した一線である。此線の上に生活がなくては、生活はどこにもないのである。
454	jpn	何とか頑張て今週仕事を終えて下さい。
455	jpn	父は酒を飲むのをやめたた。
456	jpn	なんでで僕がやらなくちゃいけないの。
457	jpn	冷蔵庫にに何か飲み物がありますか。
458	jpn	彼には総理大臣になりたいという野心があったた。
459	jpn	彼女は私の好みではないだ。
460	jpn	彼は判断がが正確だ。
461	jpn	間違いをを恐れてはいけません。
462	jpn	工業区とと商業区が一体となった総合的な開発区を目指しております。
463	jpn	一目で今朝は彼が最高のおしゃれをしでいることに気がついた。
464	jpn	テニスコートの脇にに水飲み場がある。
465	jpn	僕はこういうを音楽が好きではない。
466	jpn	私は門の傍に駐車したた。
467	jpn	本を読みながら、私は眠てしまった。
468	jpn	彼女はアメリカ旅行の準備にに忙しい。
469	jpn	夕食後私の父はジョギングに出かけたた。
470	jpn	トムは10ヶ国語がぺらぺらという語学の天才だが、数学は大の苦手で簡単な1次方程式も解けないだ。
471	jpn	ケイトはよくテレビにに出演する新人歌手に夢中になっています。
472	jpn	彼は降格されたたことを達観している。
473	jpn	私は歴史の小さな事柄にに注意を注した。
474	jpn	その結果、変化する環境の中でで、絶えず獲物を探し続けなければならないのである。
475	jpn	彼の偉大な学識はついに認めにられた。
476	jpn	私は１６の時、バイクの乗り方を習いた。
477	jpn	もし明日雨がが降れば、家にいますか。
478	jpn	ジャイアンツととドラゴンズのどちらが好きですか。
479	jpn	彼がが彼女と結婚することに同意した。
480	jpn	あとでで起こったことはなお悪かった。
481	jpn	バターをぬったたパンを、彼らは普通朝食にしている。
482	jpn	彼はどんなパーティーででも最初に来て最後までいる。
483	jpn	私はいつも６時にに起床します。
484	jpn	ここで君に会えてうれしかっただ。
485	jpn	私は昨夜、家ににいた。
486	jpn	アメリカでは、どこへ行っても立派道路と高速道路がある。
487	jpn	彼女は姉ほど美しくないだ。
488	jpn	ここだけの話だが、チームの新キャプテンは好きじゃないだ。
489	jpn	誠実であって貧しいのは不正な手段でで得られた富より望ましい。
490	jpn	ユーザー名にハイフンが使えならいいのに。
491	jpn	彼女は彼のことをを愛している。
492	jpn	彼女は、彼をを、死ぬほど驚かせた。
493	jpn	今日僕は彼女に愛を告白したたんだ。僕は彼女に言った。「僕は君のことが好きになっちゃったんだ」。しかし彼女は何を言っていいか分からなかった。数分も経ってやっと彼女は言った。「これってちょっとせっかちだわ。わたし、まずあなたのこともっとよく知りたいの」。
494	jpn	彼は私が手荷物を運ぶのを手伝っでくれた。
495	jpn	父は弁護士に遺言書を作成してもらったた。
496	jpn	国会はその法案をめぐて暗礁に乗り上げてしまいました。
497	jpn	彼らひとりひとりににプレゼントをかってやった。
498	jpn	カレンはフリーマーケットででたくさん物を買った。
499	jpn	あの少年たちはこの少女たちと話をするのがうまくないだ。
500	jpn	両国は危機解決にに向けて交渉をするでしょう。
501	jpn	彼は最初とても誠実そうだったた。
502	jpn	それは私たちがが話していることです。
503	jpn	彼は英語とと、さらにフランス語も話す。
504	jpn	私たちはその機を最大限に利用したた。
505	jpn	デビッドは働いて自分の金で大学を出たた。
506	jpn	彼の曖昧返事は、なおさら彼女をいらいらさせた。
507	jpn	座席をとておいてください。
508	jpn	大雪のためにに鉄道は不通になっている。
509	jpn	彼は父親がが病気だと言ったが、それはうそだった。
510	jpn	この本は読むたびにに発見がある。
511	jpn	11月23日は勤労感謝の日でで、勤労の大切さを伝えるために制定された祝日です。
512	jpn	はじめましで、私の名前はダグラスです。よろしくお願いします。
513	jpn	血は鮮血でしたた。
514	jpn	報告者は自分の研究方法についで詳しく述べた。
515	jpn	第一に彼らは食事をしなければならないだ。
516	jpn	骨董品を見る目には自信があり。
