neutral_047_b	jpn	自分の将来のために、もっと勉強するべきです。
neutral_048_a	jpn	あの悲劇は多くの人の記憶に刻み込まれた。
neutral_048_b	jpn	その歓喜の瞬間は観客の胸に深く刻み込まれた。
neutral_049_a	jpn	仕事のプレッシャーに忙殺されて、体力が限界だ。
neutral_049_b	jpn	家事や育児に忙殺されて、自分の時間がない。
neutral_050_a	jpn	うわっ？これ、すごくおいしいじゃないか！
neutral_050_b	jpn	おっ、そこ、すごくきれいじゃないか！
neutral_051_a	jpn	たとえば、ワールドシリーズやスーパーボウルを我が家の今で見られるので、それらの試合を見に球場まで出かける必要はない。
neutral_051_b	jpn	たとえば、様々なニュースをインターネットで読めるので、新聞を買う必要はない。
neutral_052_a	jpn	たくさん食べちゃったから、お腹いっぱいなの。
neutral_052_b	jpn	ちょっと買いすぎちゃったから、荷物が重いの。
neutral_053_a	jpn	彼が自転車で通り過ぎているときに、助けを求める叫び声が聞こえた。
neutral_053_b	jpn	彼女が道を歩いているときに、ふと懐かしい音楽が聞こえた。
neutral_054_a_1_of_2	jpn	正直言って私はクラシック音楽が好きじゃない。
neutral_054_a_2_of_2	jpn	かたや、モリーの方が完全にはまっている。
neutral_054_b_1_of_2	jpn	率直に言ってこの計画は現実的ではない。
neutral_054_b_2_of_2	jpn	かたや、あちらの案は非常に具体的だ。
neutral_055_a	jpn	生まれ変わったら猫になりたい。
neutral_055_b	jpn	もし魔法が使えたら空を飛びたい。
neutral_056_a	jpn	君に行ってもらいたい。
neutral_056_b	jpn	彼に協力してもらいたい。
neutral_057_a	jpn	優勝して当然だ。
neutral_057_b	jpn	成功して当然だ。
neutral_058_a	jpn	理解が追いつかん。
neutral_058_b	jpn	説明がわからん.
neutral_059_a	jpn	田中さんの話はいつも人の悪口ばかり言っているので、聞くに堪えません。
neutral_059_b	jpn	昨日の事件の詳細はあまりに悲惨で、見るに堪えません。
neutral_060_a	jpn	パーティーの開始に間に合うでしょうか。
neutral_060_b	jpn	会議の終了に間に合うでしょうか。
neutral_061_a	jpn	特別に賞賛すべき人物として、他に３名の人が選出された。
neutral_061_b	jpn	新しい委員長として、彼が推薦された。
neutral_062_a	jpn	「盲人」を「目の不自由な人」とする言い換えが提案された。
neutral_062_b	jpn	不適切な表現を修正する案が提示された。
neutral_063_a	jpn	この代用貨幣では、会社の直営店に行き、その店で食料品や衣料を買うことしかできませんでした。
neutral_063_b	jpn	その市場では、地元の農家が作った野菜や果物を買うことができます。
neutral_064_a	jpn	会議は終わった思いきや、まだ始まったばかりだったです。
neutral_064_b	jpn	解決したかと思いきや、新たな問題が発生した。
neutral_065_a	jpn	新しい技術革新の時代が始まらんとしている。
neutral_065_b	jpn	伝説の幕が今、上がらんとしている。
neutral_066_a	jpn	このパソコンは高くないか？
neutral_066_b	jpn	その靴、少し汚れていないか？
neutral_067_a	jpn	幸福が最高の価値であろうとなかろうと、人間はそれを切望する。
neutral_067_b	jpn	結果が良いか悪いかに関わらず、全力を尽くす。
neutral_068_a	jpn	洗面所には、私物を放置しないこと。
neutral_068_b	jpn	教室では、大きな声で騒がないこと。
neutral_069_a	jpn	問題は複雑化しましたので、解決に時間がかかるでしょう。
neutral_069_b	jpn	天候が悪化しましたので、試合は中止になるでしょう。
neutral_070_a	jpn	自分が一体何をしているか分かっているのか？
neutral_070_b	jpn	自分がどれだけ恵まれているか気づいているか。
neutral_071_a	jpn	了解です。
neutral_071_b	jpn	承知しました。
neutral_072_a	jpn	出発時間まで、必ず集合場所にいてください。
neutral_072_b	jpn	開始時刻まで、必ず受付を済ませてください。
neutral_073_a	jpn	優勝して当然だ。
neutral_073_b	jpn	勝利して当然だ。
neutral_074_a	jpn	けれども私たちがどういう挑戦に直面しているのか、私はいつも必ずみなさんに正直に話します。
neutral_074_b	jpn	たとえ困難な状況にあっても、私は真実を伝えることを約束します。
neutral_075_a	jpn	僕らは２つに駅で会う。
neutral_075_b	jpn	彼らは午後三時に公園で会う。
neutral_076_a	jpn	市の中心地に新しい博物館が建造されつつある。
neutral_076_b	jpn	その地域では、近代的なビルが建設されつつある。
neutral_077_a	jpn	その公園は全ての人に開放されています。
neutral_077_b	jpn	この図書館は、どなたでも利用いただけます。
neutral_078_a	jpn	フランスでは、英語は一般に中学校から教えられる。
neutral_078_b	jpn	日本では、小学校から英語教育が導入されている。
neutral_079_a	jpn	親は子供のことを考えないでいれば恐ろしい内容の電話や電報は絶対に来ないと望みつつ、子供のことを考えないように努めるのである。
neutral_079_b	jpn	将来の不安を感じつつも、一歩ずつ前に進むしかない。
neutral_080_a	jpn	辞書や語学書に載せる例文は、正確でかつ自然なものでなければならない。
neutral_080_b	jpn	論文や報告書に使うデータは、正確で信頼できるものでなければならない。
neutral_081_a	jpn	今夜は一つ語り明かそうではないか。
neutral_081_b	jpn	明日のために、今はゆっくり休もうではないか。
neutral_082_a	jpn	ピアニストのバッハ弾きが減っているのではないか。
neutral_082_b	jpn	最近、手紙を書く習慣が失われつつあるのではないか。
neutral_083_a	jpn	ちょっと手を休めてコーヒーを飲もうじゃないか。
neutral_083_b	jpn	少し気分転換に、外の空気を吸いに行こうじゃないか。
neutral_084_a	jpn	今日はかなり疲れましたので、早く寝ると思います。
neutral_084_b	jpn	お腹が空きましたので、何か食べようと思います。
neutral_085_a	jpn	毎日歩くようになりましたので、足が丈夫になりました。
neutral_085_b	jpn	毎日練習するようになりましたので、上達が早くなりました。
neutral_086_a	jpn	雪の為に競技の開始が遅れた。
neutral_086_b	jpn	事故のために、列車の運行が停止した。
neutral_087_a	jpn	ゲームの開始には笛が吹かれる。
neutral_087_b	jpn	開演の合図として、ベルが鳴らされる。
neutral_088_a	jpn	今回の説明は以上です。では、質問を受け付けます。
neutral_088_b	jpn	本日の授業はここまでです。何か質問はありますか。
neutral_089_a	jpn	髪を整えないと。
neutral_089_b	jpn	部屋を片付けないと。
neutral_090_a	jpn	若い頃にこそ、新しいことを学ばないと。
neutral_090_b	jpn	今のうちに、基礎を固めておかないと。
neutral_091_a	jpn	彼といってもよろしいか。
neutral_091_b	jpn	次の方、入ってもよろしいか。
neutral_092_a	jpn	ええ、オレンジジュースをお願いします。
neutral_092_b	jpn	ええ、その通りです。
neutral_093_a	jpn	この地域は市全体に先駆け、リサイクルプログラムを開始しました。
neutral_093_b	jpn	新しい条例に基づき、清掃活動を開始しました。
neutral_094_a	jpn	これより業務を開始します。
neutral_094_b	jpn	これより試験を開始します。
neutral_095_a	jpn	私が間違っていないとどうして言える？
neutral_095_b	jpn	君が正しいとどうして言える？
neutral_096_a	jpn	昨夜のパーティーは賑やかすぎましたので、眠れませんでした。
neutral_096_b	jpn	外がうるさすぎましたので、集中できませんでした。
neutral_097_a	jpn	この小説は、異なる視点からなっている複数の物語で構成されています。
neutral_097_b	jpn	その映画は、実話を元にした三つのエピソードで構成されています。
neutral_098_a	jpn	嫌なら帰っていただいて結構です。
neutral_098_b	jpn	気に入らないなら使っていただかなくて結構です。
neutral_099_a	jpn	我々は太陽エネルギーや原子エネルギーのような新しい資源を開発しつつある。
neutral_099_b	jpn	学者は海洋資源や地熱エネルギーのような代替案を模索しつつある。
neutral_100_a	jpn	ずっと正座してたからか、足がしびれちゃって。
neutral_100_b	jpn	ずっと走ってたからか、膝がいたくなっちゃって。
neutral_101_a	jpn	ええ、オレンジジュースをお願いします。
neutral_101_b	jpn	はい、メニューを拝見します。
neutral_102_a	jpn	髪を整えないと。
neutral_102_b	jpn	服を着替えないと。
neutral_103_a	jpn	若い頃にこそ、新しいことを学ばないと。
neutral_103_b	jpn	今のうちにこそ、技術を磨かないと。
neutral_104_a	jpn	彼といってもよろしいか。
neutral_104_b	jpn	こちらで待ってもよろしいか。
neutral_105_a	jpn	昨夜のパーティーは賑やかすぎましたので、眠れませんでした。
neutral_105_b	jpn	先週の会議は長すぎましたので、疲れました。
neutral_106_a	jpn	この地域は市全体に先駆け、リサイクルプログラムを開始しました。
neutral_106_b	jpn	その会社は業界全体に先駆け、新しい制度を導入しました。
neutral_107_a	jpn	その病院は取り引きを３年間禁じられた。
neutral_107_b	jpn	その会社は輸出を１年間禁じられた。
neutral_108_a	jpn	君に１０００円支払われるべきだ。
neutral_108_b	jpn	彼に正当な報酬が支払われるべきだ。
neutral_109_a	jpn	意外な結果が発表された。
neutral_109_b	jpn	新しい方針が昨日発表された。
neutral_110_a	jpn	首や背に太陽が暑く照りつけた。
neutral_110_b	jpn	真夏の太陽が容赦なく照りつけた。
neutral_111_a	jpn	トムは疑いなく学校中で一番頭のいい生徒だったが、先生に不意に当てられるといつもすっかりあがってしまい、口を開くや否や全く訳の分からないことをしどろもどろに口走るのだった。
neutral_111_b	jpn	メアリーは間違いなくクラスで一番優秀な生徒だったが、大勢の前でスピーチするとなるといつも緊張してしまい、話し始めるや否や支離滅裂なことを早口で捲し立てるのだった。
neutral_112_a	jpn	許されなかろう、そのような裏切りは、誰にも。
neutral_112_b	jpn	容赦されなかろう、そのような不始末は、いかなる理由があろうとも。
neutral_113_a	jpn	自分でもそれが解っているんだけと。
neutral_113_b	jpn	自分でもそのミスは分かっているんだけど。
neutral_114_a	jpn	もう終わるのではないか。
neutral_114_b	jpn	まもなく始まるのではないか。
neutral_115_a_1_of_2	jpn	チケットは午前10時より販売開始です。
neutral_115_a_2_of_2	jpn	それに、お一人様2枚までとさせていただきます。
neutral_115_b_1_of_2	jpn	予約は明日午前9時より開始です。
neutral_115_b_2_of_2	jpn	なお、一家族3点までとさせていただきます。
neutral_116_a	jpn	沈黙せよ、そうでなければ沈黙に優ることを言え。
neutral_116_b	jpn	真実を述べよ、さもなければ黙っていよ。
neutral_117_a	jpn	自分でそれをせよ、しかも直ちに。
neutral_117_b	jpn	お前がこれを作れ、それも今すぐに。
neutral_118_a_1_of_2	jpn	「ねえねえ、『トムとメアリー』の最終回どうなった？」
neutral_118_a_2_of_2	jpn	「結局別れちゃったの。まじ切なかった」「えー！ あんなに深く愛し合ってたのに」
neutral_118_b_1_of_2	jpn	「ねえ、昨日のドラマの結末どうだった？」
neutral_118_b_2_of_2	jpn	「犯人は親友だったの。本当にショックだった」「えー！ あんなに仲良さそうだったのに」
neutral_119_a	jpn	「あなたはたしか・・・えーと、えーと・・・も」「頭文字から間違っとるわい！！」
neutral_119_b_1_of_2	jpn	「君はたしか・・・その, あの・・・佐藤さん？」
neutral_119_b_2_of_2	jpn	「名字から間違えてるじゃない！」
neutral_120_a	jpn	「寒いね。こんな寒いと冬眠したくなってくるよね」「えー、俺は寒い方がテンション上がるんだけど。むしろ夏ずっと眠ってたい」
neutral_120_b	jpn	「暑いね。こんな暑いとアイスが食べたくなってくるね」「えー、私は暑い方が元気が出るんだけど。むしろ冬ずっと眠ってたい」
neutral_121_a	jpn	私は虫歯になった歯を抜かれた。
neutral_121_b	jpn	彼は怪我をした足を診察された。
neutral_122_a	jpn	甘やかされて育った子は、わがままになるに決まっています。
neutral_122_b	jpn	厳しく育てられた子は、我慢強くなるに決まっています。
neutral_123_a	jpn	われわれの家が完成されるまでに３カ月かかるだろう。
neutral_123_b	jpn	新しい道路が開通するまでに半年かかるだろう。
neutral_124_a	jpn	私は葡萄や桃のような果物が好きだ。
neutral_124_b	jpn	彼は林檎や蜜柑のような果物が好きだ。
neutral_125_a	jpn	この法律は市民の安全を守らんがため、制定された。
neutral_125_b	jpn	その規則は環境を保護せんがため、導入された。
neutral_126_a	jpn	私の姉は大学を卒業するときには１０年英語を勉強したことになります。
neutral_126_b	jpn	兄は海外から帰国するときには３年働いたことになります。
neutral_127_a	jpn	なぜ彼はいつも集合に遅れるのかといったら、時間管理が苦手だからです。
neutral_127_b	jpn	なぜ彼女がいつも早起きなのかといったら、朝の時間を大切にしているからです。
neutral_128_a	jpn	自分がその仕事に適任であるとは思いません。
neutral_128_b	jpn	自分がその役割に相応しいとは思いません。
neutral_129_a	jpn	新たな挑戦に臨む時、ただ前進あるのみです。
neutral_129_b	jpn	困難を克服する時、ただ努力あるのみです。
neutral_130_a	jpn	えーと、パン粉は有ったかな？
neutral_130_b	jpn	えーと、卵はまだ冷蔵庫にあったかな？
neutral_131_a	jpn	これらのプロセスのどれも意識されていないということを強調することがもっとも重要である。
neutral_131_b	jpn	これらのデータのどれも公開されていないという事実を認識することが肝要である。
neutral_132_a	jpn	8件の世界遺産を含めて、ベトナムでは３９件はユネスコにすでに認定されました。
neutral_132_b	jpn	5つの重要文化財を含めて、市役所では12件が文化庁に登録されました。
neutral_133_a_1_of_2	jpn	社内システムに重要なセキュリティ脆弱性が確認されました。
neutral_133_a_2_of_2	jpn	そのため、全従業員は直ちにソフトウェアをアップデートする必要があります。
neutral_133_b_1_of_2	jpn	基幹システムに重大な不具合が発見されました。
neutral_133_b_2_of_2	jpn	よって、全ユーザーは速やかにパスワードを変更する必要があります。
neutral_134_a	jpn	訪ねるときは前もって連絡します。
neutral_134_b	jpn	帰るときは忘れずに連絡します。
neutral_135_a	jpn	この書類を写すとき一語もおとさないように気をつけなさい。
neutral_135_b	jpn	この連絡事項を伝えるとき一語も間違えないように注意しなさい。
neutral_136_a	jpn	お互に恋愛のできないような男女が、なんの必要から友情関係を結ぶのか、筆者にはさっぱりわからんのである。
neutral_136_b	jpn	互いに協力のできないような組織が、何の目的で共同プロジェクトを立ち上げるのか、私には理解できないのである。
neutral_137_a	jpn	恐縮だが、残業してもらわないと。
neutral_137_b	jpn	申し訳ないが、すぐに対応してもらわないと。
neutral_138_a	jpn	待ち合わせに来るのが早いじゃないか。
neutral_138_b	jpn	返信がくるのが遅いじゃないか。
neutral_139_a	jpn	彼は早く帰るはずがないじゃないか。
neutral_139_b	jpn	彼女が嘘をつくはずがないじゃないか。
neutral_140_a	jpn	この部屋、静かじゃね？
neutral_140_b	jpn	この景色、綺麗じゃね？
neutral_141_a	jpn	常に正しい事をせよ。
neutral_141_b	jpn	常に誠実な行動をせよ。
neutral_142_a	jpn	その研究、非常に重要でしたと報告されています。
neutral_142_b	jpn	その結果、極めて良好でしたと伝えられています。
neutral_143_a	jpn	私、この年にしてまさかこんな素晴らしい出会いがあるなんて、本当に驚いておりますの！
neutral_143_b	jpn	私、これまでの人生でまさかこんな幸運に恵まれるなんて、本当に感謝しておりますの！
neutral_144_a	jpn	新しい新幹線の速いこと！
neutral_144_b	jpn	新しい工場の広いこと！
neutral_145_a	jpn	下線のある文を訳しなさい。
neutral_145_b	jpn	指示のある項目に入力しなさい。
neutral_146_a	jpn	和平会談はしばらく延期された。
neutral_146_b	jpn	試合日程は雨のため延期された。
neutral_147_a	jpn	a⨯bはabと略記される。
neutral_147_b	jpn	東京都はしばしば東京と略記される。
neutral_148_a	jpn	テニスやゴルフのようなスポーツは好きではない。
neutral_148_b	jpn	物理や化学のような科目は得意ではない。
neutral_149_a	jpn	両親にそのうちバレちゃうかもしれない。
neutral_149_b	jpn	計画がそのうち漏れちゃうかもしれない。
neutral_150_a	jpn	この新しいプロジェクト、思ったより大変なのではないか。
neutral_150_b	jpn	この開発案、当初の予想より難しいのではないか。
neutral_151_a	jpn	美味しいだの、美味しくないだのと。
neutral_151_b	jpn	好きだの、嫌いだのと。
neutral_152_a_1_of_4	jpn	空の鳥を見るがよい。
neutral_152_a_2_of_4	jpn	まくことも、刈ることもせず、倉に取りいれることもしない。
neutral_152_a_3_of_4	jpn	それだのに、あなたがたの天の父は彼らを養っていて下さる。
neutral_152_a_4_of_4	jpn	あなたがたは彼らよりも、はるかにすぐれた者ではないか。
neutral_152_b_1_of_4	jpn	野の花を見るがよい。
neutral_152_b_2_of_4	jpn	紡ぐことも、織ることもせず、美しく装うこともしない。
neutral_152_b_3_of_4	jpn	それだのに、豊かな恵みは彼らを彩って下さる。
neutral_152_b_4_of_4	jpn	あなたがたは彼らよりも、はるかに大切な存在ではないか。
neutral_153_a	jpn	汚職政治家を追放せよ。
neutral_153_b	jpn	悪質な業者を排除せよ。
neutral_154_a	jpn	用いられた方法は効果的であります。
neutral_154_b	jpn	提示された案は合理的であります。
neutral_155_a	jpn	新しい芸術の形は光の屈折を以て創造され、注目を浴びている。
neutral_155_b	jpn	新しい科学の理論は独自の実験を以て証明され、信頼を得ている。
neutral_156_a	jpn	彼は有罪であると考えられている。
neutral_156_b	jpn	事態は深刻であると予想されている。
neutral_157_a	jpn	焼けるような暑さ、ひどい寒さに耐え、まったく見知らぬ人にドアをノックした、それほど若くない人から、自発的に組織され、「人民の、人民による、人民のための政治」が決して地球上から消え去っていないことを、二世紀以上後に証明した何百万人ものアメリカ人の強さを描いた作品です。
neutral_157_b	jpn	厳しい冬、燃え盛る夏を乗り越え、未知の土地で自らの道を開いた、名もなき開拓者から、脈々と受け継がれ、「自由の、自由による、自由のための国」が永遠に輝き続けることを、長い歴史の中で証明してきた何千万人もの国民の情熱を記した記録です。
neutral_158_a	jpn	人間は、立っているときと、坐っているときと、まるっきり考えることが違って来る。
neutral_158_b	jpn	人は、成功しているときと、失敗しているときと、全く見える景色が違って来る。
neutral_159_a_1_of_2	jpn	このプロジェクトにおいては、些細な誤りですら許容されません。
neutral_159_a_2_of_2	jpn	ましてや重大な欠陥ともなれば、破滅的でしょう。
neutral_159_b_1_of_2	jpn	その任務においては、僅かな不注意すら許されません。
neutral_159_b_2_of_2	jpn	ましてや意図的な違反ともなれば、致命的でしょう。
neutral_160_a	jpn	ロンドンの警察はいつも電車や地下鉄の爆弾を探し出すのに躍起となっている。
neutral_160_b	jpn	ニューヨークの当局は常に港や空港の密輸品を摘発するのに尽力している。
neutral_161_a	jpn	合法であろうとなかろうと、その行為は倫理的に問題がある。
neutral_161_b	jpn	正当であろうとなかろうと、その発言は不適切である。
neutral_162_a	jpn	どんなに辛かろうと、私は耐えなければならない。
neutral_162_b	jpn	どんなに難しかろうと、君は挑戦すべきだ。
neutral_163_a	jpn	明るい未来のために一緒に頑張ろうじゃないか！
neutral_163_b	jpn	共通の目標のために互いに協力しようじゃないか。
neutral_164_a	jpn	すりに用心せよ。
neutral_164_b	jpn	車に注意せよ。
neutral_165_a	jpn	精密機械などの除菌には電解した水が使われています。
neutral_165_b	jpn	特殊な部品などの洗浄には純化された水が使われています。
neutral_166_a_1_of_2	jpn	地球温暖化が深刻な問題です。
neutral_166_a_2_of_2	jpn	故に、早急な対策が求められます。
neutral_166_b_1_of_2	jpn	少子高齢化が重大な懸念です。
neutral_166_b_2_of_2	jpn	故に、効果的な政策が期待されます。
neutral_167_a	jpn	石の塊はセメントで接合された。
neutral_167_b	jpn	木の板は接着剤で固定された。
neutral_168_a	jpn	本やペンがある。
neutral_168_b	jpn	机や椅子がある。
neutral_169_a	jpn	通りを渡るときは注意しなければなりません。
neutral_169_b	jpn	角を曲がるときは徐行しなければなりません。
neutral_170_a	jpn	人の面前にいるときと陰にまわったときとで、まったく別の態度をとろうとすることなど、危険な企てはない。
neutral_170_b	jpn	上司の前にいるときと一人のときとで、全く違う行動をとろうとすることなど、賢い選択ではない。
neutral_171_a_1_of_2	jpn	そういうこと言うなよ！
neutral_171_a_2_of_2	jpn	お前だって時々間違えるじゃないか。
neutral_171_b_1_of_2	jpn	そんなことするなよ！
neutral_171_b_2_of_2	jpn	君だってたまには失敗するじゃないか。
neutral_172_a	jpn	彼らが自分の子をどう育てようとどうでもいいじゃないか。
neutral_172_b	jpn	他人が自分の時間をどう使おうと関係ないじゃないか。
neutral_173_a	jpn	これから判断すると。
neutral_173_b	jpn	その結果から推測すると。
neutral_174_a	jpn	確認しないと、後で間違いがあるかもしれません。
neutral_174_b	jpn	点検しないと、後で故障が起きるかもしれません。
neutral_175_a	jpn	自分の意見を伝えたいなら、会議で発言するなりメールで送るなり、どちらかで行動しなさい。
neutral_175_b	jpn	連絡を取りたいなら、電話をかけるなり手紙を書くなり、どちらかの方法で伝えなさい。
neutral_176_a	jpn	その画家の死によって、彼の作品の価値が再認識された。
neutral_176_b	jpn	その作家の没後、彼の未発表作の重要性が強調された。
neutral_177_a	jpn	今日の会議で、もし可能なら新しいプロジェクトのリーダーに選ばれたい。
neutral_177_b	jpn	来月の出張で、もし許されるなら現地の歴史的建造物を見学したい。
neutral_178_a	jpn	彼は出席をとるときいなかった。
neutral_178_b	jpn	彼女は名前を呼んだときいなかった。
neutral_179_a	jpn	次に彼が来るときには家にいます。
neutral_179_b	jpn	明日彼女が帰るときには準備しておきます。
neutral_180_a	jpn	ドアが開くと同時に、子猫が飛び出しちゃったわ。
neutral_180_b	jpn	箱を開けると同時に、中身がこぼれちゃったわ。
neutral_181_a	jpn	たまには酒にでも酔ってはじけて日頃の鬱憤晴らしたほうがいいんじゃないか。
neutral_181_b	jpn	たまには外にでも出てリフレッシュして日頃の疲れを癒したほうがいいんじゃないか。
neutral_182_a	jpn	彼女は美人だ遠くから見ると。
neutral_182_b	jpn	その山は綺麗だ近くで見ると。
neutral_183_a	jpn	便利でも便利じゃなくても、この仕事は期限までに終えないといけません。
neutral_183_b	jpn	好きでも嫌いでも、この課題は今日中に提出しないといけません。
neutral_184_a	jpn	ケーキをあなた方２人で分けなさい。
neutral_184_b	jpn	果物を子供たち３人で分けなさい。
neutral_185_a	jpn	先生は禎子の手からそっと折り紙を取り、「もう休みなさい」と言った。
neutral_185_b	jpn	母は幼い息子の手からそっと本を取り、「もう寝なさい」と言った。
neutral_186_a	jpn	社会情勢は前進というより後退している。
neutral_186_b	jpn	科学技術は進化というより変化している。
neutral_187_a	jpn	スポークスマンはその報告は真実であると確認した。
neutral_187_b	jpn	担当者はそのデータは正確であると認めた。
neutral_188_a	jpn	彼にはそのような重大な任務を担当する能力がありません。
neutral_188_b	jpn	彼女にはそのような複雑な問題を解決する資質がありません。
neutral_189_a	jpn	猫が来たら死んだようになれば、追いかけられません。
