aug_cnt_10	jpn	お楽しみをいただけましたら、ポチっと１個お願いいたします！	4737	⌈ˢおᵖprefʳオ⌉⌈ˢ楽しみᵖn:common_nounʳタノシミ⌉⌈ˢをᵖprt:case_particleʳヲ⌉⌈ˢいただけᵖv:non_self_reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢましᵖauxv:auxv-masu:conjunctiveᵇますᵈますʳマシ⌉⌈ˢたらᵖauxv:auxv-ta:conditionalᵇたᵈたʳタラ⌉⌈ˢ、ᵖauxs:comma⌉⌈ˢポチっᵖadvʳポチッ⌉⌈ˢとᵖprt:case_particleʳト⌉⌈ˢ１ᵖn:numeralᵇ1ᵈ1ʳイチ⌉⌈ˢ個ᵖn:common_noun:counter-possibleʳヒョウ⌉⌈ˢおᵖprefʳオ⌉⌈ˢ願いᵖv:non_self_reliant:godan-waa:conjunctiveᵇ願うᵈ願うʳネガイ⌉⌈ˢいたしᵖv:non_self_reliant:godan-sa:conjunctiveᵇいたすᵈいたすʳイタシ⌉⌈ˢますᵖauxv:auxv-masu:terminalʳマス⌉⌈ˢ！ᵖauxs:periodᵇ!ᵈ!ʳ!⌉	valid_generic_個_instead_of_票
aug_cnt_11	jpn	お楽しみをいただけましたら、ポチっと１つお願いいたします！	4737	⌈ˢおᵖprefʳオ⌉⌈ˢ楽しみᵖn:common_nounʳタノシミ⌉⌈ˢをᵖprt:case_particleʳヲ⌉⌈ˢいただけᵖv:non_self_reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢましᵖauxv:auxv-masu:conjunctiveᵇますᵈますʳマシ⌉⌈ˢたらᵖauxv:auxv-ta:conditionalᵇたᵈたʳタラ⌉⌈ˢ、ᵖauxs:comma⌉⌈ˢポチっᵖadvʳポチッ⌉⌈ˢとᵖprt:case_particleʳト⌉⌈ˢ１ᵖn:numeralᵇ1ᵈ1ʳイチ⌉⌈ˢつᵖn:common_noun:counter-possibleʳヒョウ⌉⌈ˢおᵖprefʳオ⌉⌈ˢ願いᵖv:non_self_reliant:godan-waa:conjunctiveᵇ願うᵈ願うʳネガイ⌉⌈ˢいたしᵖv:non_self_reliant:godan-sa:conjunctiveᵇいたすᵈいたすʳイタシ⌉⌈ˢますᵖauxv:auxv-masu:terminalʳマス⌉⌈ˢ！ᵖauxs:periodᵇ!ᵈ!ʳ!⌉	valid_generic_つ_instead_of_票
aug_cnt_12	jpn	一個一つ違っていて、広々とした庭があって魅力的な家並が、もっぱら機能だけを追求したマンションにとって代わられるが、このマンションには、行き過ぎを思えるほど賞賛される「現代の便利設備」以外に褒めるべき点はないのである。	466801	⌈ˢ一ᵖn:numeralʳヒト⌉⌈ˢ個ᵖsuff:noun_like:counterʳツ⌉⌈ˢ一ᵖn:numeralʳヒト⌉⌈ˢつᵖsuff:noun_like:counterʳツ⌉⌈ˢ違っᵖv:general:godan-waa:conjunctive-geminateᵇ違うᵈ違うʳチガッ⌉⌈ˢてᵖprt:conjunctive_particleʳテ⌉⌈ˢいᵖv:non_self_reliant:i-ichidan-a:conjunctiveᵇいるᵈいるʳイ⌉⌈ˢてᵖprt:conjunctive_particleʳテ⌉⌈ˢ、ᵖauxs:comma⌉⌈ˢ広々ᵖadvʳヒロビロ⌉⌈ˢとᵖprt:case_particleʳト⌉⌈ˢしᵖv:non_self_reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢたᵖauxv:auxv-ta:attributiveʳタ⌉⌈ˢ庭ᵖn:common_nounʳニワ⌉⌈ˢがᵖprt:case_particleʳガ⌉⌈ˢあっᵖv:non_self_reliant:godan-ra:conjunctive-geminateᵇあるᵈあるʳアッ⌉⌈ˢてᵖprt:conjunctive_particleʳテ⌉⌈ˢ魅力的ᵖn:common_noun:pos2-unk1ʳミリョクテキ⌉⌈ˢなᵖauxv:auxv-da:attributiveᵇだᵈだʳナ⌉⌈ˢ家並ᵖn:common_nounʳイエナミ⌉⌈ˢがᵖprt:case_particleʳガ⌉⌈ˢ、ᵖauxs:comma⌉⌈ˢもっぱらᵖadvʳモッパラ⌉⌈ˢ機能ᵖn:common_noun:suru-possibleʳキノウ⌉⌈ˢだけᵖprt:adverbial_particleʳダケ⌉⌈ˢをᵖprt:case_particleʳヲ⌉⌈ˢ追求ᵖn:common_noun:suru-possibleʳツイキュウ⌉⌈ˢしᵖv:non_self_reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢたᵖauxv:auxv-ta:attributiveʳタ⌉⌈ˢマンションᵖn:common_noun⌉⌈ˢにᵖprt:case_particleʳニ⌉⌈ˢとっᵖv:general:godan-ra:conjunctive-geminateᵇとるᵈとるʳトッ⌉⌈ˢてᵖprt:conjunctive_particleʳテ⌉⌈ˢ代わらᵖv:general:godan-ra:imperfectiveᵇ代わるᵈ代わるʳカワラ⌉⌈ˢれるᵖauxv:auxv-reru:terminalʳレル⌉⌈ˢがᵖprt:conjunctive_particleʳガ⌉⌈ˢ、ᵖauxs:comma⌉⌈ˢこのᵖatʳコノ⌉⌈ˢマンションᵖn:common_noun⌉⌈ˢにᵖprt:case_particleʳニ⌉⌈ˢはᵖprt:binding_particleʳハ⌉⌈ˢ、ᵖauxs:comma⌉⌈ˢ行き過ぎᵖn:common_nounʳイキスギ⌉⌈ˢをᵖprt:case_particleʳヲ⌉⌈ˢ思えるᵖv:general:e-ichidan-a:attributiveʳオモエル⌉⌈ˢほどᵖprt:adverbial_particleʳホド⌉⌈ˢ賞賛ᵖn:common_noun:suru-possibleʳショウサン⌉⌈ˢさᵖv:non_self_reliant:sa-irregular:imperfective-saᵇするᵈするʳサ⌉⌈ˢれるᵖauxv:auxv-reru:attributiveʳレル⌉⌈ˢ「ᵖauxs:bracket_openʳキゴウ⌉⌈ˢ現代ᵖn:common_noun:adverb-possibleʳゲンダイ⌉⌈ˢのᵖprt:case_particleʳノ⌉⌈ˢ便利ᵖn:common_noun:pos2-unk1ʳベンリ⌉⌈ˢ設備ᵖn:common_noun:suru-possibleʳセツビ⌉⌈ˢ」ᵖauxs:bracket_closeʳキゴウ⌉⌈ˢ以外ᵖn:common_noun:adverb-possibleʳイガイ⌉⌈ˢにᵖprt:case_particleʳニ⌉⌈ˢ褒めるᵖv:general:e-ichidan-ma:terminalʳホメル⌉⌈ˢべきᵖauxv:auxv-beshi:attributiveᵇべしᵈべしʳベキ⌉⌈ˢ点ᵖn:common_noun:counter-possibleʳテン⌉⌈ˢはᵖprt:binding_particleʳハ⌉⌈ˢないᵖadj:non_self_reliant:adjective:attributiveʳナイ⌉⌈ˢのᵖprt:pre_noun_particleʳノ⌉⌈ˢでᵖauxv:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢあるᵖv:non_self_reliant:godan-ra:terminalʳアル⌉⌈ˢ。ᵖauxs:period⌉	valid_generic_個_instead_of_つ
aug_cnt_13	jpn	１００万名の人々がその戦争で命を落とした。	4954	⌈ˢ１００万ᵖn:numeralᵇ100万ᵈ100万ʳイチレイレイマン⌉⌈ˢ名ᵖsuff:noun_likeʳニン⌉⌈ˢのᵖprt:case_particleʳノ⌉⌈ˢ人々ᵖn:common_nounʳヒトビト⌉⌈ˢがᵖprt:case_particleʳガ⌉⌈ˢそのᵖatʳソノ⌉⌈ˢ戦争ᵖn:common_noun:suru-possibleʳセンソウ⌉⌈ˢでᵖprt:case_particleʳデ⌉⌈ˢ命ᵖn:common_nounʳイノチ⌉⌈ˢをᵖprt:case_particleʳヲ⌉⌈ˢ落としᵖv:general:godan-sa:conjunctiveᵇ落とすᵈ落とすʳオトシ⌉⌈ˢたᵖauxv:auxv-ta:terminalʳタ⌉⌈ˢ。ᵖauxs:period⌉	synonym_人_to_名
aug_cnt_14	jpn	１カ月あまり名古屋に居たことがある。	4956	⌈ˢ１ᵖn:numeralᵇ1ᵈ1ʳイチ⌉⌈ˢカ月ᵖn:common_noun:counter-possibleʳカゲツ⌉⌈ˢあまりᵖadvʳアマリ⌉⌈ˢ名古屋ᵖn:proper_noun:place-nameʳナゴヤ⌉⌈ˢにᵖprt:case_particleʳニ⌉⌈ˢ居ᵖv:non_self_reliant:i-ichidan-a:conjunctiveᵇ居るᵈ居るʳイ⌉⌈ˢたᵖauxv:auxv-ta:attributiveʳタ⌉⌈ˢことᵖn:common_nounʳコト⌉⌈ˢがᵖprt:case_particleʳガ⌉⌈ˢあるᵖv:non_self_reliant:godan-ra:terminalʳアル⌉⌈ˢ。ᵖauxs:period⌉	synonym_か月_to_カ月
aug_cnt_15	jpn	１ヶ月あまり名古屋に居たことがある。	4956	⌈ˢ１ᵖn:numeralᵇ1ᵈ1ʳイチ⌉⌈ˢヶ月ᵖn:common_noun:counter-possibleʳカゲツ⌉⌈ˢあまりᵖadvʳアマリ⌉⌈ˢ名古屋ᵖn:proper_noun:place-nameʳナゴヤ⌉⌈ˢにᵖprt:case_particleʳニ⌉⌈ˢ居ᵖv:non_self_reliant:i-ichidan-a:conjunctiveᵇ居るᵈ居るʳイ⌉⌈ˢたᵖauxv:auxv-ta:attributiveʳタ⌉⌈ˢことᵖn:common_nounʳコト⌉⌈ˢがᵖprt:case_particleʳガ⌉⌈ˢあるᵖv:non_self_reliant:godan-ra:terminalʳアル⌉⌈ˢ。ᵖauxs:period⌉	synonym_か月_to_ヶ月
aug_cnt_16	jpn	１ヵ月あまり名古屋に居たことがある。	4956	⌈ˢ１ᵖn:numeralᵇ1ᵈ1ʳイチ⌉⌈ˢヵ月ᵖn:common_noun:counter-possibleʳカゲツ⌉⌈ˢあまりᵖadvʳアマリ⌉⌈ˢ名古屋ᵖn:proper_noun:place-nameʳナゴヤ⌉⌈ˢにᵖprt:case_particleʳニ⌉⌈ˢ居ᵖv:non_self_reliant:i-ichidan-a:conjunctiveᵇ居るᵈ居るʳイ⌉⌈ˢたᵖauxv:auxv-ta:attributiveʳタ⌉⌈ˢことᵖn:common_nounʳコト⌉⌈ˢがᵖprt:case_particleʳガ⌉⌈ˢあるᵖv:non_self_reliant:godan-ra:terminalʳアル⌉⌈ˢ。ᵖauxs:period⌉	synonym_か月_to_ヵ月
aug_cnt_17	jpn	９０才以上生きることは決してまれではない。	4957	⌈ˢ９０ᵖn:numeralᵇ90ᵈ90ʳキュウレイ⌉⌈ˢ才ᵖsuff:noun_like:counterʳサイ⌉⌈ˢ以上ᵖn:common_noun:adverb-possibleʳイジョウ⌉⌈ˢ生きることᵖn:proper_nounʳイキルコト⌉⌈ˢはᵖprt:binding_particleʳハ⌉⌈ˢ決してᵖadvʳケッシテ⌉⌈ˢまれᵖshp:generalʳマレ⌉⌈ˢでᵖauxv:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢはᵖprt:binding_particleʳハ⌉⌈ˢないᵖadj:non_self_reliant:adjective:terminalʳナイ⌉⌈ˢ。ᵖauxs:period⌉	synonym_歳_to_才
aug_cnt_18	jpn	失礼だが、上記の記事にある３個の誤りを指摘しておきたい。	4991	⌈ˢ失礼ᵖn:common_noun:pos2-unk2ʳシツレイ⌉⌈ˢだᵖauxv:auxv-da:terminalʳダ⌉⌈ˢがᵖprt:conjunctive_particleʳガ⌉⌈ˢ、ᵖauxs:comma⌉⌈ˢ上記ᵖn:common_nounʳジョウキ⌉⌈ˢのᵖprt:case_particleʳノ⌉⌈ˢ記事ᵖn:common_nounʳキジ⌉⌈ˢにᵖprt:case_particleʳニ⌉⌈ˢあるᵖv:non_self_reliant:godan-ra:attributiveʳアル⌉⌈ˢ３ᵖn:numeralᵇ3ᵈ3ʳミッ⌉⌈ˢ個ᵖsuff:noun_like:counterʳツ⌉⌈ˢのᵖprt:case_particleʳノ⌉⌈ˢ誤りᵖn:common_nounʳアヤマリ⌉⌈ˢをᵖprt:case_particleʳヲ⌉⌈ˢ指摘ᵖn:common_noun:suru-possibleʳシテキ⌉⌈ˢしᵖv:non_self_reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢてᵖprt:conjunctive_particleʳテ⌉⌈ˢおきᵖv:non_self_reliant:godan-ka:conjunctiveᵇおくᵈおくʳオキ⌉⌈ˢたいᵖauxv:auxv-tai:terminalʳタイ⌉⌈ˢ。ᵖauxs:period⌉	valid_generic_個_instead_of_つ
aug_cnt_19	jpn	ひと個質問してもいいですか。	5000	⌈ˢひとᵖn:numeralʳヒト⌉⌈ˢ個ᵖsuff:noun_like:counterʳツ⌉⌈ˢ質問ᵖn:common_noun:suru-possibleʳシツモン⌉⌈ˢしᵖv:non_self_reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢてᵖprt:conjunctive_particleʳテ⌉⌈ˢもᵖprt:binding_particleʳモ⌉⌈ˢいいᵖadj:non_self_reliant:adjective:terminalʳイイ⌉⌈ˢですᵖauxv:auxv-desu:terminalʳデス⌉⌈ˢかᵖprt:sentence_final_particleʳカ⌉⌈ˢ。ᵖauxs:period⌉	valid_generic_個_instead_of_つ
aug_cnt_20	jpn	10つ語を話せたらどんなにかっこいいだろう！	5126	⌈ˢ10ᵖn:numeralʳイチレイ⌉⌈ˢつᵖn:common_noun:counter-possibleʳカコク⌉⌈ˢ語ᵖn:common_nounʳゴ⌉⌈ˢをᵖprt:case_particleʳヲ⌉⌈ˢ話せᵖv:general:e-ichidan-sa:conjunctiveᵇ話せるᵈ話せるʳハナセ⌉⌈ˢたらᵖauxv:auxv-ta:conditionalᵇたᵈたʳタラ⌉⌈ˢどんなᵖshp:generalʳドンナ⌉⌈ˢにᵖauxv:auxv-da:conjunctive-niᵇだᵈだʳニ⌉⌈ˢかっこいいᵖadj:non_self_reliant:adjective:terminalʳカッコイイ⌉⌈ˢだろうᵖauxv:auxv-da:volitional-presumptiveᵇだᵈだʳダロウ⌉⌈ˢ！ᵖauxs:periodᵇ!ᵈ!ʳ!⌉	valid_generic_つ_instead_of_ヶ国
